"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"99","P","Stephen Simpson","3","1:53.405","56:15.710","Green","Track","5.181","5.070","22.436","13.883","24.674","28.046","0.515","9.853","1.300","2.447","164.607","132.867"
"85","P","Simon Trummer","3","1:49.329","56:16.088","Green","Track","5.121","4.881","22.450","13.902","24.267","24.760","0.485","9.743","1.293","2.427","174.789","133.586"
"2","P","Olivier Pla","2","2:04.126","56:25.306","Green","Track","5.143","4.943","25.422","20.417","26.657","27.242","0.655","9.926","1.293","2.428","129.424","133.586"
"38","P","Pato O'Ward","3","1:56.307","56:30.938","Green","Track","5.163","4.824","22.527","14.079","26.910","27.588","0.769","10.694","1.301","2.452","110.238","132.765"
"52","P","Sebastian Saavedra","3","1:54.117","56:37.802","Green","Track","5.182","4.860","22.542","14.196","25.180","28.085","0.577","9.709","1.315","2.471","146.920","131.352"
"10","P","Renger Van Der Zande","3","1:49.338","56:44.772","Green","Track","5.156","4.785","22.313","14.033","24.367","24.839","0.495","9.585","1.304","2.461","171.258","132.460"
"77","P","Rene Rast","3","1:48.422","56:47.907","Green","Track","5.120","4.711","22.126","13.861","24.068","24.654","0.498","9.611","1.312","2.461","170.226","131.652"
"6","P","Juan Pablo Montoya","3","1:48.177","56:51.279","Green","Track","5.064","4.676","22.089","13.869","24.162","24.672","0.489","9.412","1.300","2.444","173.359","132.867"
"55","P","Jonathan Bomarito","3","1:48.520","56:55.150","Green","Track","5.104","4.853","22.379","13.938","23.959","24.522","0.491","9.574","1.282","2.418","172.653","134.733"
"90","P","Tristan Vautier","3","1:47.710","57:13.528","Green","Track","5.156","4.652","21.851","13.844","24.124","24.579","0.497","9.270","1.289","2.448","170.569","134.001"
"7","P","Ricky Taylor","3","2:00.865","57:17.529","Green","Track","5.095","4.593","21.867","14.070","35.653","26.011","0.487","9.343","1.300","2.446","174.071","132.867"
"22","P","Pipo Derani","3","1:50.718","57:21.347","Green","Track","5.079","4.823","21.925","14.104","25.923","24.979","0.487","9.665","1.301","2.432","174.071","132.765"
