"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"55","P","Jonathan Bomarito","35","2:41.134","58:54.366","Yellow","Track","0.000","0.000","0.000","0.000","14.835","9.099","7.179","4.741","17.315","20.854","1.721","7.823","0.000"
"85","P","Stephen Simpson","35","2:39.544","58:55.931","Yellow","Track","0.000","0.000","0.000","0.000","14.809","9.138","7.358","4.848","12.527","18.677","1.675","6.262","0.000"
"52","P","Tom Kimber-Smith","35","2:51.441","59:15.387","Yellow","Track","0.000","0.000","0.000","0.000","14.246","8.844","6.794","4.512","12.583","18.782","1.690","5.197","0.000"
"93","GTD","Andy Lally","35","1:52.702","1:00:11.856","Yellow","Track","1.381","17.214","6.731","5.966","15.422","11.485","10.033","6.307","12.964","17.839","1.795","5.565","59.739"
"24","GTLM","Martin Tomczyk","36","2:13.775","1:00:33.787","Yellow","Track","1.355","17.644","6.927","5.974","15.708","11.448","9.217","6.931","20.792","25.555","2.804","9.420","60.886"
"5","P","Joao Barbosa","33","2:12.564","1:00:35.372","Yellow","Track","1.301","16.375","6.959","6.375","16.065","11.907","8.673","6.612","19.972","25.641","2.972","9.712","63.413"
"3","GTLM","Antonio Garcia","36","2:12.653","1:00:37.611","Yellow","Track","1.231","15.239","7.341","6.689","16.575","12.147","8.574","7.133","19.589","25.437","2.764","9.934","67.019"
"67","GTLM","Ryan Briscoe","36","2:12.473","1:00:38.069","Yellow","Track","1.332","14.780","8.049","6.424","16.901","11.646","8.747","6.951","19.832","25.800","2.290","9.721","61.937"
"911","GTLM","Dirk Werner","36","2:12.812","1:00:40.036","Yellow","Track","1.112","14.592","7.575","6.843","16.855","11.823","8.946","6.536","19.950","25.668","2.912","10.000","74.191"
"50","GTD","Gunnar Jeannette","36","2:11.402","1:00:41.889","Yellow","Track","1.113","13.529","7.025","6.531","17.175","11.999","8.519","6.561","20.631","25.106","2.829","10.384","74.124"
"57","GTD","Andrew Davis","35","2:11.903","1:00:42.805","Yellow","Track","1.136","13.796","6.881","6.494","17.212","12.603","8.076","6.627","21.168","24.454","2.745","10.711","72.623"
"75","GTD","Tristan Vautier","34","2:11.881","1:00:43.351","Yellow","Track","1.109","14.101","6.904","6.414","17.094","12.652","8.099","6.703","21.139","24.412","2.563","10.691","74.391"
"912","GTLM","Kevin Estre","36","2:12.102","1:00:44.155","Yellow","Track","1.030","14.202","7.007","6.300","17.236","12.504","8.219","6.720","21.020","24.653","2.573","10.638","80.097"
"16","GTD","Jeroen Mul","36","2:11.094","1:00:45.004","Yellow","Track","0.978","13.763","6.515","6.463","17.452","12.181","8.697","6.248","21.499","24.748","2.548","10.002","84.356"
"4","GTLM","Tommy Milner","36","2:11.085","1:00:45.884","Yellow","Track","1.014","13.973","6.551","6.226","17.359","12.326","8.412","6.844","21.479","24.362","2.606","9.933","81.361"
"25","GTLM","Alexander Sims","36","2:10.902","1:00:46.524","Yellow","Track","1.009","14.045","6.545","6.074","17.538","12.349","8.537","6.587","21.369","24.396","2.901","9.552","81.764"
"33","GTD","Jeroen Bleekemolen","36","2:11.289","1:00:48.147","Yellow","Track","1.030","14.533","6.659","5.965","17.195","12.617","8.392","6.942","21.499","23.837","2.799","9.821","80.097"
"73","GTD","Joerg Bergmeister","36","2:11.530","1:00:49.487","Yellow","Track","0.861","15.201","6.426","5.940","16.663","12.886","8.151","7.762","21.212","23.324","2.914","10.190","95.819"
"63","GTD","Alessandro Balzan","36","2:14.137","1:00:53.267","Yellow","Track","0.912","16.300","5.711","5.796","16.679","14.129","7.774","6.214","22.168","23.117","3.366","11.971","90.461"
"48","GTD","Madison Snow","35","2:13.208","1:00:53.801","Yellow","Track","0.938","16.192","6.535","5.199","16.787","13.655","8.824","5.339","22.247","22.845","3.056","11.591","87.953"
"15","GTD","Robert Alon","36","2:13.339","1:00:54.798","Yellow","Track","0.864","16.269","7.097","5.056","16.330","13.890","9.121","5.115","21.991","22.775","3.683","11.148","95.486"
"96","GTD","Jens Klingmann","36","2:13.049","1:00:56.384","Yellow","Track","0.811","15.175","7.431","5.269","15.865","14.062","9.265","5.253","22.222","22.513","3.016","12.167","101.726"
"86","GTD","Jeff Segal","36","2:13.338","1:00:57.388","Yellow","Track","0.774","15.243","7.395","5.094","16.238","13.809","9.130","5.362","22.505","22.383","3.509","11.896","106.589"
"54","GTD","Colin Braun","35","2:13.106","1:00:58.254","Yellow","Track","0.801","14.626","7.505","5.002","16.296","13.942","9.398","4.964","22.617","22.690","3.146","12.119","102.996"
"14","GTD","Sage Karam","36","2:13.143","1:00:59.093","Yellow","Track","0.748","14.865","7.953","4.633","16.030","14.325","9.280","4.763","22.629","22.778","3.061","12.078","110.294"
"991","GTD","Wolf Henzler","36","2:13.376","1:01:00.223","Yellow","Track","0.802","14.575","8.158","4.959","15.667","14.369","9.457","4.590","22.577","22.715","3.143","12.364","102.868"
"28","GTD","Michael Christensen","36","2:14.277","1:01:02.061","Yellow","Track","0.871","14.578","8.347","5.059","15.576","14.727","9.423","4.441","22.003","23.309","3.018","12.925","94.719"
"2","P","Ryan Dalziel","36","2:14.966","1:01:03.801","Yellow","Track","0.980","14.558","8.655","5.308","15.401","14.244","9.885","4.531","21.869","23.311","3.042","13.182","84.184"
"10","P","Jordan Taylor","36","2:13.964","1:01:06.322","Yellow","Track","0.962","14.438","7.967","5.059","14.207","14.619","9.913","4.445","21.474","23.082","3.552","14.246","85.759"
"31","P","Dane Cameron","36","2:15.052","1:01:08.513","Yellow","Track","1.009","14.436","8.216","5.261","14.059","14.240","10.839","5.393","21.381","21.845","3.168","15.205","81.764"
"55","P","Jonathan Bomarito","36","2:14.961","1:01:09.327","Yellow","Track","1.112","14.698","8.162","5.194","13.881","14.499","10.271","5.376","21.747","21.817","2.986","15.218","74.191"
"85","P","Stephen Simpson","36","2:16.422","1:01:12.353","Yellow","Track","0.978","14.892","9.029","5.486","13.089","13.849","11.143","5.496","21.256","22.491","2.819","15.894","84.356"
"52","P","Tom Kimber-Smith","36","1:58.187","1:01:13.574","Yellow","Track","0.673","9.098","3.817","4.887","12.581","9.609","9.999","5.356","20.726","22.618","2.957","15.866","122.585"
"70","P","Joel Miller","35","4:59.404","1:01:14.938","Yellow","Track","0.000","0.000","0.000","0.000","14.743","8.986","7.797","5.091","19.690","22.014","3.110","16.021","0.000"
"93","GTD","Andy Lally","36","1:23.807","1:01:35.663","Yellow","Track","0.648","7.219","3.196","4.592","12.174","8.361","6.098","4.461","12.408","17.347","1.754","5.549","127.315"
"66","GTLM","Dirk Mueller","35","3:06.852","1:01:48.258","Yellow","Track","0.000","0.000","0.000","0.000","12.593","8.383","6.258","4.507","12.311","17.493","1.768","5.520","0.000"
"24","GTLM","Martin Tomczyk","37","2:04.442","1:02:38.229","Green","Track","1.326","17.300","6.334","6.028","15.259","11.579","9.621","6.584","19.678","23.539","1.727","5.467","62.217"
"5","P","Joao Barbosa","34","2:03.320","1:02:38.692","Green","Track","1.217","16.998","6.672","6.154","16.530","11.722","8.758","6.173","19.414","22.903","1.681","5.098","67.790"
"3","GTLM","Antonio Garcia","37","2:01.906","1:02:39.517","Green","Track","1.236","15.940","6.545","6.285","17.152","11.197","8.352","6.110","19.818","22.109","1.710","5.452","66.748"
"67","GTLM","Ryan Briscoe","37","2:02.302","1:02:40.371","Green","Track","1.330","16.575","5.915","6.608","16.825","11.479","8.007","6.140","20.054","22.144","1.732","5.493","62.030"
"911","GTLM","Dirk Werner","37","2:00.655","1:02:40.691","Green","Track","1.121","15.887","6.206","6.224","17.085","11.292","7.697","6.285","19.900","21.827","1.697","5.434","73.595"
"50","GTD","Gunnar Jeannette","37","2:00.880","1:02:42.769","Green","Track","1.288","15.256","6.942","5.917","16.418","11.657","7.882","6.355","20.048","21.850","1.735","5.532","64.053"
"57","GTD","Andrew Davis","36","2:00.755","1:02:43.560","Green","Track","1.325","15.256","6.697","5.898","16.746","11.511","7.835","6.474","20.404","21.249","1.760","5.600","62.264"
"75","GTD","Tristan Vautier","35","2:00.409","1:02:43.760","Green","Track","1.349","15.220","7.083","5.616","16.834","11.260","8.031","6.446","20.230","21.099","1.726","5.515","61.156"
"912","GTLM","Kevin Estre","37","2:00.117","1:02:44.272","Green","Track","1.349","15.083","7.030","5.556","17.022","11.052","8.096","6.640","20.053","21.047","1.705","5.484","61.156"
"16","GTD","Jeroen Mul","37","1:59.997","1:02:45.001","Green","Track","1.465","15.439","6.926","5.889","16.286","11.397","7.887","6.486","19.936","21.000","1.720","5.566","56.314"
"4","GTLM","Tommy Milner","37","1:59.482","1:02:45.366","Green","Track","1.444","16.561","6.885","5.008","16.055","11.485","7.776","6.443","20.018","20.622","1.718","5.467","57.133"
"25","GTLM","Alexander Sims","37","1:59.534","1:02:46.058","Green","Track","1.401","16.695","6.726","5.425","16.050","11.511","7.691","6.208","19.860","20.770","1.735","5.462","58.887"
"33","GTD","Jeroen Bleekemolen","37","1:58.639","1:02:46.786","Green","Track","1.529","16.680","6.402","5.635","16.028","11.590","7.732","5.935","19.977","19.921","1.712","5.498","53.957"
"73","GTD","Joerg Bergmeister","37","1:57.841","1:02:47.328","Green","Track","1.563","16.485","6.498","4.959","15.969","11.781","7.465","6.238","19.735","19.872","1.736","5.540","52.783"
"63","GTD","Alessandro Balzan","37","1:54.461","1:02:47.728","Green","Track","1.548","15.378","6.652","4.892","14.930","11.549","7.721","5.545","20.553","18.526","1.700","5.467","53.295"
"48","GTD","Madison Snow","36","1:54.593","1:02:48.394","Green","Track","1.592","17.422","5.873","5.117","13.873","11.773","8.528","4.544","20.474","18.138","1.728","5.531","51.822"
"15","GTD","Robert Alon","37","1:54.204","1:02:49.002","Green","Track","1.526","17.454","5.748","5.286","13.458","11.953","8.589","4.612","20.619","17.700","1.746","5.513","54.063"
"96","GTD","Jens Klingmann","37","1:53.527","1:02:49.911","Green","Track","1.433","17.385","5.458","5.245","13.319","12.702","8.499","4.483","19.978","17.681","1.785","5.559","57.572"
"86","GTD","Jeff Segal","37","1:52.951","1:02:50.339","Green","Track","1.252","17.573","5.452","4.923","13.533","12.356","8.400","4.512","20.062","17.622","1.742","5.524","65.895"
"54","GTD","Colin Braun","36","1:52.678","1:02:50.932","Green","Track","1.227","17.592","5.326","4.977","13.437","12.334","8.638","4.521","19.807","17.575","1.729","5.515","67.237"
"14","GTD","Sage Karam","37","1:52.486","1:02:51.579","Green","Track","1.338","17.877","5.153","4.985","12.924","12.331","8.507","4.543","19.642","17.918","1.747","5.521","61.659"
"991","GTD","Wolf Henzler","37","1:51.652","1:02:51.875","Green","Track","1.373","17.537","5.098","4.932","12.907","12.563","8.553","4.409","19.287","17.799","1.711","5.483","60.087"
"28","GTD","Michael Christensen","37","1:50.543","1:02:52.604","Green","Track","1.154","17.278","4.822","4.953","12.741","12.742","8.528","4.520","18.880","17.681","1.729","5.515","71.490"
"2","P","Ryan Dalziel","37","1:49.006","1:02:52.807","Green","Track","1.023","16.701","5.120","4.947","12.581","12.760","8.346","4.477","19.020","17.433","1.604","4.994","80.645"
"10","P","Jordan Taylor","37","1:47.577","1:02:53.899","Green","Track","1.408","16.158","4.742","4.810","12.387","12.484","8.794","4.175","19.270","16.751","1.603","4.995","58.594"
"31","P","Dane Cameron","37","1:46.134","1:02:54.647","Green","Track","1.540","16.228","5.298","5.237","12.358","10.195","9.054","4.125","18.529","16.977","1.593","5.000","53.571"
"55","P","Jonathan Bomarito","37","1:46.372","1:02:55.699","Green","Track","1.445","16.241","5.459","5.240","12.321","10.693","8.965","4.522","17.451","17.410","1.643","4.982","57.093"
"85","P","Stephen Simpson","37","1:44.213","1:02:56.566","Green","Track","1.037","16.882","5.161","4.749","11.811","9.903","8.561","4.274","17.547","17.522","1.676","5.090","79.556"
"52","P","Tom Kimber-Smith","37","1:43.818","1:02:57.392","Green","Track","1.116","16.654","4.952","4.892","12.340","9.936","8.070","4.248","16.928","17.848","1.708","5.126","73.925"
"70","P","Joel Miller","36","1:43.170","1:02:58.108","Green","Track","1.256","16.931","5.754","5.273","12.932","8.546","7.515","4.530","16.357","17.333","1.670","5.073","65.685"
"93","GTD","Andy Lally","37","1:24.386","1:03:00.049","Green","Track","0.644","7.188","3.179","4.725","12.707","8.448","6.055","4.445","12.545","17.175","1.747","5.528","128.106"
"66","GTLM","Dirk Mueller","36","1:20.745","1:03:09.003","Green","Track","0.645","7.201","3.357","4.460","11.390","7.932","5.922","4.319","11.931","16.412","1.710","5.466","127.907"
"5","P","Joao Barbosa","35","1:19.209","1:03:57.901","Green","Track","0.591","6.629","3.150","4.732","11.220","7.919","6.077","4.095","11.496","16.644","1.614","5.042","139.594"
"24","GTLM","Martin Tomczyk","38","1:21.329","1:03:59.558","Green","Track","0.634","7.059","3.315","4.805","11.562","8.110","6.002","4.361","11.915","16.430","1.716","5.420","130.126"
"3","GTLM","Antonio Garcia","38","1:20.848","1:04:00.365","Green","Track","0.638","7.140","3.272","4.479","11.367","8.088","5.937","4.392","11.958","16.417","1.707","5.453","129.310"
"911","GTLM","Dirk Werner","38","1:20.758","1:04:01.449","Green","Track","0.634","7.054","3.219","4.413","11.429","7.951","5.967","4.279","12.149","16.547","1.697","5.419","130.126"
"67","GTLM","Ryan Briscoe","38","1:21.717","1:04:02.088","Green","Track","0.640","7.141","3.161","4.391","11.333","8.118","5.962","4.438","12.633","16.700","1.727","5.473","128.906"
"50","GTD","Gunnar Jeannette","38","1:21.725","1:04:04.494","Green","Track","0.647","7.222","3.027","4.334","11.543","8.211","6.031","4.377","12.258","16.821","1.727","5.527","127.512"
"912","GTLM","Kevin Estre","38","1:21.656","1:04:05.928","Green","Track","0.641","7.120","3.009","4.421","11.331","8.197","5.956","4.446","11.939","17.368","1.721","5.507","128.705"
"75","GTD","Tristan Vautier","36","1:22.702","1:04:06.462","Green","Track","0.644","7.157","2.856","4.557","11.579","8.243","6.408","4.427","12.212","17.351","1.740","5.528","128.106"
"4","GTLM","Tommy Milner","38","1:21.636","1:04:07.002","Green","Track","0.638","7.057","3.045","4.386","11.715","8.124","6.402","4.524","11.893","16.650","1.724","5.478","129.310"
"25","GTLM","Alexander Sims","38","1:21.489","1:04:07.547","Green","Track","0.633","7.019","3.007","4.328","11.538","8.215","6.285","4.424","12.008","16.880","1.722","5.430","130.332"
"57","GTD","Andrew Davis","37","1:24.760","1:04:08.320","Green","Track","0.649","7.186","2.889","5.492","11.872","8.304","6.098","4.474","12.299","18.121","1.782","5.594","127.119"
"16","GTD","Jeroen Mul","38","1:23.322","1:04:08.323","Green","Track","0.648","7.168","2.983","4.478","11.635","8.286","6.919","4.668","12.394","16.816","1.723","5.604","127.315"
"33","GTD","Jeroen Bleekemolen","38","1:22.058","1:04:08.844","Green","Track","0.643","7.180","3.124","4.316","11.706","8.098","6.008","4.410","12.310","17.063","1.713","5.487","128.305"
"73","GTD","Joerg Bergmeister","38","1:21.941","1:04:09.269","Green","Track","0.645","7.150","3.079","4.346","11.600","8.166","6.171","4.418","12.127","16.998","1.734","5.507","127.907"
"63","GTD","Alessandro Balzan","38","1:22.009","1:04:09.737","Green","Track","0.638","7.125","3.085","4.450","11.574","8.156","6.042","4.347","12.201","17.233","1.699","5.459","129.310"
"48","GTD","Madison Snow","37","1:22.116","1:04:10.510","Green","Track","0.642","7.073","3.000","4.443","11.669","8.375","6.242","4.465","12.019","16.970","1.716","5.502","128.505"
"15","GTD","Robert Alon","38","1:22.279","1:04:11.281","Green","Track","0.642","7.087","3.032","4.520","11.583","8.301","6.093","4.506","12.234","17.013","1.752","5.516","128.505"
"96","GTD","Jens Klingmann","38","1:22.072","1:04:11.983","Green","Track","0.643","7.128","2.949","4.288","11.564","8.311","6.092","4.410","12.255","17.121","1.764","5.547","128.305"
"2","P","Ryan Dalziel","38","1:19.354","1:04:12.161","Green","Track","0.577","6.471","3.288","4.393","11.537","7.830","5.987","4.093","11.477","17.107","1.603","4.991","142.981"
"86","GTD","Jeff Segal","38","1:22.042","1:04:12.381","Green","Track","0.644","7.114","3.022","4.296","11.575","8.238","6.034","4.413","12.256","17.155","1.748","5.547","128.106"
"10","P","Jordan Taylor","38","1:19.490","1:04:13.389","Green","Track","0.584","6.491","3.076","4.293","11.685","7.746","5.944","4.257","11.520","17.274","1.621","4.999","141.267"
"54","GTD","Colin Braun","37","1:22.536","1:04:13.468","Green","Track","0.641","7.066","3.089","4.371","11.502","8.199","6.065","4.450","12.272","17.569","1.763","5.549","128.705"
"31","P","Dane Cameron","38","1:19.170","1:04:13.817","Green","Track","0.582","6.477","3.077","4.169","11.345","7.751","5.980","4.108","11.502","17.596","1.593","4.990","141.753"
